Date;Location;Rainfall;WindGustDir;WindGustSpeed;WindSpeed3pm;Humidity3pm;Pressure3pm;Cloud3pm;Temp3pm
22.12.2015;Sydney;29.8;ESE;44;2;90;1021.5;8;17.7
23.12.2015;Sydney;34;ESE;31;22;59;1017.7;7;22
24.12.2015;Sydney;1;E;37;20;52;1018.7;2;23.9
25.12.2015;Sydney;0;ENE;35;20;48;1015.4;4;24.5
26.12.2015;Sydney;0.6;NE;39;17;77;1006;7;23.4
27.12.2015;Sydney;1.8;S;59;28;47;1018.4;1;22.3
28.12.2015;Sydney;2.6;SSW;44;24;50;1023;7;21.6
29.12.2015;Sydney;0.2;SSE;35;22;38;1020.7;1;24.1
30.12.2015;Sydney;0;ESE;26;19;50;1018.7;1;23.7
31.12.2015;Sydney;0;NA;NA;24;52;1016.8;5;24.2
01.01.2016;Sydney;0;E;35;28;52;1013.7;4;24.2
02.01.2016;Sydney;0;ESE;28;19;51;1012.3;7;23.5
03.01.2016;Sydney;0;SE;44;22;84;1014.7;8;19.9
04.01.2016;Sydney;15;ESE;46;7;89;1016.3;8;19.1
05.01.2016;Sydney;34.2;ESE;54;26;87;1014.6;8;19.5
06.01.2016;Sydney;51.4;SE;48;20;91;1011.6;8;17.9
07.01.2016;Sydney;41.4;NA;NA;24;66;1015.8;7;21
08.01.2016;Sydney;0.4;NA;NA;19;53;1019;1;24.1
09.01.2016;Sydney;0;ENE;31;22;52;1018.8;6;24.5
10.01.2016;Sydney;0;ENE;41;26;53;1017.5;1;26.2
11.01.2016;Sydney;0;E;28;15;52;1009.1;1;31.1
12.01.2016;Sydney;0;S;52;24;70;1012.1;7;25.9
13.01.2016;Sydney;0;NE;37;28;59;1016.2;1;26.7
14.01.2016;Sydney;0;S;74;15;43;1008.1;7;32.4
15.01.2016;Sydney;34;S;54;22;71;1024;7;19.4
16.01.2016;Sydney;5.4;SE;43;20;45;1026.1;5;22.8
17.01.2016;Sydney;0;SE;33;22;49;1022.6;4;25.1
18.01.2016;Sydney;0;NNE;35;20;55;1017.7;2;25.1
19.01.2016;Sydney;0;NNE;41;13;54;1013.3;3;29.2
20.01.2016;Sydney;0;NNE;39;9;39;1009.8;6;32.1
21.01.2016;Sydney;0;SW;61;20;48;1007.4;4;32.3
22.01.2016;Sydney;30.6;NE;30;13;76;1006.4;7;25.7
23.01.2016;Sydney;13;NA;NA;33;59;1008.6;6;25.5
24.01.2016;Sydney;0;SSE;31;15;62;1012.1;7;24.1
25.01.2016;Sydney;0;NA;NA;13;64;1013.3;8;24.7
26.01.2016;Sydney;0;NA;NA;19;54;1017.3;4;26.4
27.01.2016;Sydney;2.2;NE;48;15;63;1014;8;24.3
28.01.2016;Sydney;0.4;NNE;39;15;64;1004.7;7;27.2
29.01.2016;Sydney;0;NW;65;6;86;1001.9;7;23.2
30.01.2016;Sydney;9;ESE;70;17;62;1002.7;7;28.1
31.01.2016;Sydney;12.8;WNW;48;26;26;1003.3;5;31
01.02.2016;Sydney;0.2;SSE;43;15;52;1001.1;4;25.5
02.02.2016;Sydney;2;SE;33;24;45;1004;3;26.6
03.02.2016;Sydney;0;SSE;43;26;59;1002.2;4;27.7
04.02.2016;Sydney;10.8;S;59;33;55;1012.8;7;23.5
05.02.2016;Sydney;3.6;SSE;56;39;56;1017.6;5;23.9
06.02.2016;Sydney;1.8;SSE;37;20;49;1016.9;3;26.4
07.02.2016;Sydney;0;ESE;30;17;54;1016.6;3;25.7
08.02.2016;Sydney;0;E;24;17;54;1017.9;1;27
09.02.2016;Sydney;0;SSE;39;19;47;1019.6;1;27.3
10.02.2016;Sydney;0.2;NE;43;22;46;1012.9;1;27.6
11.02.2016;Sydney;0;E;26;20;58;1014.2;7;26.7
12.02.2016;Sydney;0;ENE;33;22;58;1015.1;1;27.5
13.02.2016;Sydney;0;NNE;46;24;54;1011.5;1;27.7
14.02.2016;Sydney;0;SSE;48;4;53;1005.3;5;31.5
15.02.2016;Sydney;0;SW;31;20;62;1007.7;3;27.4
16.02.2016;Sydney;0;SSE;48;31;51;1008.8;2;25.6
17.02.2016;Sydney;0;SSE;39;22;34;1008.4;1;25.5
18.02.2016;Sydney;0;E;30;19;47;1008.7;1;26.1
19.02.2016;Sydney;0;ENE;35;20;60;1009.8;1;28.6
20.02.2016;Sydney;0;S;52;26;52;1018.2;5;28.8
21.02.2016;Sydney;6;E;37;13;67;1024.6;4;26.6
22.02.2016;Sydney;1.2;ENE;39;24;59;1022;6;28
23.02.2016;Sydney;0;NNE;43;22;51;1017.7;1;28.2
24.02.2016;Sydney;0;NNE;46;26;58;1012.9;1;28.4
25.02.2016;Sydney;0;NNE;44;17;45;1009.3;0;32.2
26.02.2016;Sydney;0;S;63;22;60;1015.5;7;26.7
27.02.2016;Sydney;0;ESE;33;22;55;1019;5;25.2
28.02.2016;Sydney;0;E;28;17;53;1017.2;1;26.3
29.02.2016;Sydney;0;ESE;31;20;60;1020.4;5;27.5
01.03.2016;Sydney;0;ENE;33;26;47;1019.9;1;27.6
02.03.2016;Sydney;0;NNE;50;30;52;1018.9;7;28.1
03.03.2016;Sydney;0;NE;46;26;58;1019.4;4;28.4
04.03.2016;Sydney;0;NE;39;24;53;1020.1;2;26.9
05.03.2016;Sydney;0;NE;41;24;55;1019.4;1;27.2
06.03.2016;Sydney;0;NE;46;20;59;1021.2;1;26.3
07.03.2016;Sydney;0;ENE;44;26;57;1018.8;1;26.8
08.03.2016;Sydney;0;ENE;33;20;57;1022.6;3;27
09.03.2016;Sydney;0;NNE;43;24;55;1017.9;4;29.1
10.03.2016;Sydney;0;SE;31;24;59;1018.9;7;28.5
11.03.2016;Sydney;0;ENE;37;19;66;1017.9;7;26.8
12.03.2016;Sydney;0;NE;43;24;60;1018;2;27.6
13.03.2016;Sydney;0;ENE;30;20;63;1017.9;7;26.2
14.03.2016;Sydney;0;SSW;41;20;54;1014.3;6;29.9
15.03.2016;Sydney;16.8;SSW;44;26;66;1018.6;6;24.3
16.03.2016;Sydney;23;ESE;39;20;58;1018;4;25.4
17.03.2016;Sydney;13.6;NA;NA;15;59;1012.9;4;25.5
18.03.2016;Sydney;3.4;SSW;52;13;67;997.6;7;26.4
19.03.2016;Sydney;4.8;W;44;22;36;1011.2;1;23.8
20.03.2016;Sydney;0.2;S;52;20;81;1016.8;8;18.1
21.03.2016;Sydney;61.2;S;43;24;65;1016.5;7;20.7
22.03.2016;Sydney;25.4;S;50;19;63;1015.5;7;21.5
23.03.2016;Sydney;1.6;W;33;15;51;1016.9;3;23.9
24.03.2016;Sydney;0;ENE;31;24;51;1019;3;25.8
25.03.2016;Sydney;0;S;24;9;62;1016.3;7;22.9
26.03.2016;Sydney;0;ENE;28;17;59;1016;2;24.5
27.03.2016;Sydney;0.2;ESE;41;20;63;1017;6;23
28.03.2016;Sydney;34.8;SSW;26;20;64;1015.7;6;26
29.03.2016;Sydney;0;SSW;37;19;84;1016;8;21.1
30.03.2016;Sydney;7;WNW;30;7;31;1012;6;26.8
31.03.2016;Sydney;1.2;SSE;39;20;42;1016.2;2;24.7
01.04.2016;Sydney;0;NE;37;28;58;1015.1;1;24.9
02.04.2016;Sydney;0;SSE;35;9;19;1014.6;3;29.7
03.04.2016;Sydney;0;SSE;35;19;64;1022.1;2;23.3
04.04.2016;Sydney;94.4;ENE;33;17;71;1019.6;7;23.3
05.04.2016;Sydney;6.4;NA;NA;24;58;1015.2;3;25.6
06.04.2016;Sydney;0;NE;43;26;46;1011.6;1;29.3
07.04.2016;Sydney;0.2;SSE;43;19;54;1022.3;7;19.9
08.04.2016;Sydney;0;ENE;31;2;70;1021.2;8;20.5
09.04.2016;Sydney;0.4;ESE;26;15;57;1018.8;7;24
10.04.2016;Sydney;0;NA;NA;19;51;1015.5;3;23.7
11.04.2016;Sydney;0;WSW;31;19;46;1016.4;6;24.1
12.04.2016;Sydney;8.2;S;35;22;68;1021.8;5;20.5
13.04.2016;Sydney;0.6;ESE;28;19;57;1026.3;2;22.5
14.04.2016;Sydney;0.6;ENE;33;15;62;1027.5;7;22.3
15.04.2016;Sydney;1;NE;33;19;51;1021.8;5;24.2
16.04.2016;Sydney;0;SSE;28;11;49;1017.8;7;24.7
17.04.2016;Sydney;0;SSW;43;17;77;1020.4;7;20.5
18.04.2016;Sydney;2;SSE;37;17;68;1019.2;7;21.2
19.04.2016;Sydney;15;W;24;17;68;1020.1;7;22.2
20.04.2016;Sydney;15.8;E;22;13;66;1022;2;23.2
21.04.2016;Sydney;0;ENE;30;13;69;1019.1;5;24.1
22.04.2016;Sydney;0;SSW;44;24;69;1019.1;7;21.8
23.04.2016;Sydney;6.6;SSW;52;17;85;1024.5;6;16.5
24.04.2016;Sydney;3.8;SSE;43;20;49;1029.3;3;21.5
25.04.2016;Sydney;0;W;20;15;53;1029.4;1;21.7
26.04.2016;Sydney;0;W;22;13;56;1027.6;3;22.2
27.04.2016;Sydney;0;NE;35;19;54;1023.7;2;23
28.04.2016;Sydney;0;E;24;20;61;1021.5;1;23.7
29.04.2016;Sydney;0;NE;26;11;65;1018.5;8;23.3
30.04.2016;Sydney;0;N;33;9;54;1015.6;6;26
01.05.2016;Sydney;2.8;NNW;44;20;55;1009.6;5;25.4
02.05.2016;Sydney;0;NA;NA;9;60;1012.2;7;21.2
03.05.2016;Sydney;0;NW;33;20;27;1006.4;0;25.8
04.05.2016;Sydney;0;NNW;26;15;41;1014.2;2;23.1
05.05.2016;Sydney;0;W;28;20;54;1016.9;1;21.3
06.05.2016;Sydney;0;NA;NA;13;42;1017.2;1;23.2
07.05.2016;Sydney;0;W;24;13;60;1018.4;6;21.6
08.05.2016;Sydney;0;WNW;22;9;74;1013.8;7;20.5
09.05.2016;Sydney;1.6;NW;43;17;72;1003.7;7;21.8
10.05.2016;Sydney;0;NW;72;35;35;1004.3;1;23.8
11.05.2016;Sydney;0;W;43;17;21;1012.2;6;21.3
12.05.2016;Sydney;0;W;46;22;35;1013.9;6;23.3
13.05.2016;Sydney;0;WSW;30;11;32;1019.6;1;25.6
14.05.2016;Sydney;0;W;28;15;50;1019.9;0;22.3
15.05.2016;Sydney;0;W;30;9;41;1013.7;5;22.4
16.05.2016;Sydney;0;ENE;28;15;59;1017.7;1;22.4
17.05.2016;Sydney;0;WSW;31;15;26;1014.3;1;27.7
18.05.2016;Sydney;0;WSW;39;11;34;1015.2;7;21.4
19.05.2016;Sydney;0;W;37;17;29;1013.4;1;23
20.05.2016;Sydney;0;NA;NA;17;51;1019.3;1;22.2
21.05.2016;Sydney;0;W;24;9;56;1024;7;20.8
22.05.2016;Sydney;0;NNE;24;9;66;1020.2;4;21.8
23.05.2016;Sydney;0;WSW;61;22;32;1012.4;1;23.8
24.05.2016;Sydney;0;W;44;19;21;1013.6;2;20.8
25.05.2016;Sydney;0;W;33;6;29;1013.5;7;20.8
26.05.2016;Sydney;0.2;NW;48;24;48;1000.4;2;19.9
27.05.2016;Sydney;0.2;W;61;37;27;1001.7;1;17.9
28.05.2016;Sydney;0;W;39;13;70;1006;6;14.3
29.05.2016;Sydney;2.2;W;37;15;29;1016.5;1;18.7
30.05.2016;Sydney;0.2;W;39;9;30;1024.1;1;19.1
31.05.2016;Sydney;0;SE;35;6;87;1027.2;7;15.8
01.06.2016;Sydney;29.4;W;24;7;74;1026.6;7;16
02.06.2016;Sydney;1;NA;NA;15;60;1024.3;7;18.6
03.06.2016;Sydney;0.2;WSW;28;11;73;1021.6;7;18.3
04.06.2016;Sydney;64.4;ENE;89;30;82;1009.5;8;18.8
05.06.2016;Sydney;93.8;ENE;96;57;85;995.9;8;19.7
06.06.2016;Sydney;68.4;W;59;28;43;998.4;7;17.9
07.06.2016;Sydney;0;WNW;44;20;40;1002.7;7;17.9
08.06.2016;Sydney;0;WNW;31;15;40;1009.2;1;20.2
09.06.2016;Sydney;0.2;NW;59;17;32;1005.9;1;21.6
10.06.2016;Sydney;0.2;W;35;7;41;1016.8;1;20.8
11.06.2016;Sydney;0;WSW;54;19;34;1020.7;5;19.3
12.06.2016;Sydney;0;SW;33;7;34;1034.9;1;17.6
13.06.2016;Sydney;0;W;30;9;51;1035.5;1;17.7
14.06.2016;Sydney;0;NA;NA;6;42;1031.6;4;20.9
15.06.2016;Sydney;0;WNW;26;9;45;1029.8;3;19.2
16.06.2016;Sydney;0;NNW;30;11;42;1019.3;1;21.2
17.06.2016;Sydney;0;NNW;30;17;60;1014.6;7;18.7
18.06.2016;Sydney;5;SSW;31;4;64;1015.4;6;20.7
19.06.2016;Sydney;0.4;NNE;52;20;89;1010.4;8;16.7
20.06.2016;Sydney;38.8;NNW;52;22;52;994.2;6;17.9
21.06.2016;Sydney;0;NW;59;28;38;1002;4;17.8
22.06.2016;Sydney;0;W;50;28;34;1005;1;19.3
23.06.2016;Sydney;0;NNW;35;24;43;1007.4;4;17.4
24.06.2016;Sydney;0;W;69;43;33;1003.2;3;14.4
25.06.2016;Sydney;0.6;W;54;17;31;1018.1;1;14.3
26.06.2016;Sydney;0;W;39;7;45;1017;7;13.7
27.06.2016;Sydney;0;W;46;9;74;1013.6;8;11
28.06.2016;Sydney;2.4;WSW;46;13;36;1023.1;1;16.9
29.06.2016;Sydney;0.2;W;31;4;33;1025.4;1;18.6
30.06.2016;Sydney;0;NW;44;24;33;1015.1;7;14.5
01.07.2016;Sydney;0;NW;52;20;33;1016.2;1;16.4
02.07.2016;Sydney;0;W;37;17;36;1023.2;1;17.8
03.07.2016;Sydney;0;W;24;13;42;1022.6;0;16.5
04.07.2016;Sydney;0;W;22;6;58;1016.2;7;14.4
05.07.2016;Sydney;4.8;NW;46;17;55;1006.1;2;17.7
06.07.2016;Sydney;0.2;W;61;31;47;1003;6;15.9
07.07.2016;Sydney;29.4;S;50;22;86;1016.5;7;14.6
08.07.2016;Sydney;22.4;W;28;7;80;1018.4;8;15.5
09.07.2016;Sydney;2.2;SW;30;13;64;1022.4;5;16.4
10.07.2016;Sydney;1;W;30;15;69;1021.3;3;16.7
11.07.2016;Sydney;0;NW;69;39;54;1009.7;7;18.3
12.07.2016;Sydney;0.2;NW;54;33;26;1007.1;7;18.7
13.07.2016;Sydney;0;W;72;37;26;1019.8;7;13.3
14.07.2016;Sydney;0;WSW;50;20;27;1025.9;2;16.4
15.07.2016;Sydney;0;W;31;4;35;1027.3;2;16.9
16.07.2016;Sydney;0;W;28;15;65;1030.2;7;17.1
17.07.2016;Sydney;0.8;WNW;24;2;73;1027.1;7;17.8
18.07.2016;Sydney;0;WNW;30;15;45;1019.8;0;23.9
19.07.2016;Sydney;0.2;NW;20;6;58;1019.1;5;23
20.07.2016;Sydney;17;SW;35;13;90;1018.4;8;16.2
21.07.2016;Sydney;20.4;W;31;2;79;1016.1;5;17.6
22.07.2016;Sydney;0;NNW;52;30;44;1001;4;25.1
23.07.2016;Sydney;6;WNW;69;43;31;1003.8;1;17
24.07.2016;Sydney;0;WSW;46;15;39;1012.1;2;13.6
25.07.2016;Sydney;0;W;44;24;31;1011.3;1;17.1
26.07.2016;Sydney;0;WNW;39;9;47;1012.8;1;17.7
27.07.2016;Sydney;0;W;63;26;32;1013.3;3;18.5
28.07.2016;Sydney;0;WSW;48;11;34;1020.5;0;19
29.07.2016;Sydney;0;WSW;50;11;34;1018;2;17.6
30.07.2016;Sydney;0;W;33;9;50;1020.2;3;17.9
31.07.2016;Sydney;0;W;24;7;37;1015.3;2;20.5
01.08.2016;Sydney;0;W;22;6;54;1013;8;17
02.08.2016;Sydney;0.4;SE;54;24;77;1013.9;8;13.2
03.08.2016;Sydney;24.8;S;63;24;89;1017.7;8;12.6
04.08.2016;Sydney;61;SE;61;19;60;1025.1;7;15.5
05.08.2016;Sydney;4;SW;35;17;67;1028.3;6;14.7
06.08.2016;Sydney;1.8;SSE;31;7;71;1026.8;7;14.7
07.08.2016;Sydney;0.6;W;33;7;64;1024.7;6;15.9
08.08.2016;Sydney;0;W;28;11;52;1022.9;1;17.9
09.08.2016;Sydney;0;NNE;28;11;52;1017.9;7;18.8
10.08.2016;Sydney;0;NW;44;24;33;1011.4;3;24.6
11.08.2016;Sydney;0;W;46;22;30;1017;1;19.6
12.08.2016;Sydney;0;NW;41;13;37;1019.8;7;17.3
13.08.2016;Sydney;0;W;41;19;31;1020.2;2;19.8
14.08.2016;Sydney;0;W;28;13;46;1027.2;1;17.6
15.08.2016;Sydney;0;NE;30;17;54;1029.7;1;19.2
16.08.2016;Sydney;0;ENE;24;19;59;1025.8;0;19.6
17.08.2016;Sydney;0;ENE;24;11;35;1022.1;6;22.7
18.08.2016;Sydney;0;N;31;19;40;1020.7;1;20.7
19.08.2016;Sydney;0;NNE;48;24;37;1013.9;6;22.4
20.08.2016;Sydney;0.4;WSW;59;22;35;1013.8;3;15.7
21.08.2016;Sydney;0;W;39;9;32;1016.4;1;19.9
22.08.2016;Sydney;0;W;35;24;67;1015;7;12.2
23.08.2016;Sydney;1.8;SSE;37;20;57;1013.5;7;15.4
24.08.2016;Sydney;2.4;S;43;9;90;1007.5;8;13.7
25.08.2016;Sydney;52.8;W;48;15;48;1010.6;3;15.7
26.08.2016;Sydney;0;W;43;20;50;1017.6;7;16.4
27.08.2016;Sydney;1.4;W;33;15;45;1020.3;1;17.7
28.08.2016;Sydney;0;W;33;17;36;1020.9;2;18
29.08.2016;Sydney;0;W;22;9;38;1025;7;18.1
30.08.2016;Sydney;0;NNE;31;15;62;1023.1;6;19.6
31.08.2016;Sydney;0;NNW;54;39;53;1013.9;7;21.2
01.09.2016;Sydney;0;NE;28;15;46;1015.3;3;20.7
02.09.2016;Sydney;14.4;NE;31;9;91;1006;8;15.9
03.09.2016;Sydney;23.4;WNW;65;30;39;1004.3;5;20.1
04.09.2016;Sydney;0;WSW;39;15;33;1022;1;19.2
05.09.2016;Sydney;0;ENE;26;19;54;1027.1;0;19
06.09.2016;Sydney;0;E;24;19;58;1026.3;0;20.2
07.09.2016;Sydney;0;NE;30;17;55;1029.3;3;21
08.09.2016;Sydney;0;NE;41;24;67;1024.8;5;20.1
09.09.2016;Sydney;0;NNE;52;22;60;1015.9;4;21.2
10.09.2016;Sydney;1.2;NNE;57;31;31;1010.9;7;21.8
11.09.2016;Sydney;0;W;33;17;53;1017.1;6;17.6
12.09.2016;Sydney;0;W;28;19;53;1018.5;3;18.3
13.09.2016;Sydney;0;SSW;30;9;69;1017.8;7;18.9
14.09.2016;Sydney;5.8;NNW;37;19;55;1008.4;7;23.1
15.09.2016;Sydney;0;NA;NA;35;31;1007.5;7;20.9
16.09.2016;Sydney;0;W;43;28;29;1015.5;3;21.7
17.09.2016;Sydney;0;NNE;37;19;44;1018;7;19.2
18.09.2016;Sydney;0;WSW;30;6;79;1005.7;8;15.1
19.09.2016;Sydney;13.4;W;59;28;38;1008.7;1;20.6
20.09.2016;Sydney;0;WSW;28;17;47;1016;7;18.5
21.09.2016;Sydney;0;N;31;15;78;1007.5;8;16.8
22.09.2016;Sydney;2;WSW;56;24;63;1005.9;7;17
23.09.2016;Sydney;0.6;SSW;61;24;48;1010.7;2;21.5
24.09.2016;Sydney;0;W;30;17;63;1007.9;1;20.6
25.09.2016;Sydney;3.4;WSW;41;15;75;1006.1;7;16.3
26.09.2016;Sydney;4;WSW;41;19;44;1009;1;18.9
27.09.2016;Sydney;0;WSW;61;26;22;1006.8;2;20.6
28.09.2016;Sydney;0;W;35;17;42;1011.3;1;19.6
29.09.2016;Sydney;1.4;NW;56;22;50;994;2;22.3
30.09.2016;Sydney;0.4;NNW;67;39;40;998.3;3;17.3
01.10.2016;Sydney;0;NA;NA;39;34;1005.5;3;20.2
02.10.2016;Sydney;0;NE;41;20;45;1008.3;0;22.7
03.10.2016;Sydney;0;WSW;72;31;14;997.8;7;22.9
04.10.2016;Sydney;0;W;70;43;25;1003.7;1;23
05.10.2016;Sydney;0;SW;57;26;16;1013.2;1;22.9
06.10.2016;Sydney;0;WSW;48;30;20;1017;8;27.2
07.10.2016;Sydney;0;WNW;37;22;16;1015.6;5;30.8
08.10.2016;Sydney;0.2;SSE;54;30;50;1017.6;5;20.1
09.10.2016;Sydney;0;NE;52;24;40;1018.1;7;20.3
10.10.2016;Sydney;0;NA;NA;28;24;1004.1;7;31.8
11.10.2016;Sydney;3.8;WSW;61;9;26;1012.9;3;20.1
12.10.2016;Sydney;0;WSW;39;24;32;1012.5;5;20.7
13.10.2016;Sydney;4.4;SSW;57;24;57;1022.4;7;15.6
14.10.2016;Sydney;0.2;W;30;19;37;1023.2;1;19.4
15.10.2016;Sydney;0;NNE;50;26;36;1017.5;0;23
16.10.2016;Sydney;0;NNE;56;28;37;1008.7;1;25.4
17.10.2016;Sydney;0;NA;NA;15;78;1008.3;7;14.5
18.10.2016;Sydney;3;W;48;26;23;1010.8;3;25.5
19.10.2016;Sydney;0.2;W;50;6;20;1017;2;22.9
20.10.2016;Sydney;0;NNE;44;26;47;1021.4;5;20.4
21.10.2016;Sydney;0;NNE;46;26;55;1012.8;7;23.3
22.10.2016;Sydney;11.8;WSW;57;22;69;1010.1;7;16.4
23.10.2016;Sydney;0.6;SSW;59;28;42;1017.7;2;17.5
24.10.2016;Sydney;0.8;ESE;37;22;33;1016.7;1;19.8
25.10.2016;Sydney;0;ENE;37;22;46;1014.4;1;22.8
26.10.2016;Sydney;0;ENE;26;20;34;1013;7;25.8
27.10.2016;Sydney;0;SE;41;26;63;1015.7;7;19.9
28.10.2016;Sydney;1.4;SSE;30;7;57;1018.5;8;19.1
29.10.2016;Sydney;3.2;NE;41;20;66;1017.7;5;22
30.10.2016;Sydney;0.2;NW;50;11;61;1006.5;8;25.3
31.10.2016;Sydney;1.6;NNW;52;20;28;1010.8;1;21.7
01.11.2016;Sydney;0;W;33;20;37;1010;1;20.9
02.11.2016;Sydney;0;W;39;20;32;1013;1;21.6
03.11.2016;Sydney;0;E;37;26;50;1014.8;1;23.7
04.11.2016;Sydney;0;NE;35;20;33;1009.2;1;27.1
05.11.2016;Sydney;0;W;76;28;16;1006.2;1;24.9
06.11.2016;Sydney;0;W;57;26;27;1007.8;7;23.2
07.11.2016;Sydney;0;NE;44;24;46;1006.4;1;25.5
08.11.2016;Sydney;0;S;54;24;57;1007.1;7;24.7
09.11.2016;Sydney;2;SSW;37;19;67;1009.8;7;21.3
10.11.2016;Sydney;10.2;E;28;19;62;1007;2;23.4
11.11.2016;Sydney;0;E;33;20;59;1009.9;1;22.6
12.11.2016;Sydney;9;N;48;22;59;996.9;3;26.4
13.11.2016;Sydney;0;W;72;41;21;995.4;1;28
14.11.2016;Sydney;0;WSW;56;28;52;1004.5;7;20.3
15.11.2016;Sydney;0.6;S;39;19;45;1015;3;20.5
16.11.2016;Sydney;0;ESE;39;22;52;1021.3;3;22
17.11.2016;Sydney;0;NNE;43;28;53;1021.9;1;23.1
18.11.2016;Sydney;0;NNE;37;11;36;1013.5;2;30
19.11.2016;Sydney;0;SSE;44;20;58;1018.4;7;22.1
20.11.2016;Sydney;0;E;33;26;55;1018.2;7;23.2
21.11.2016;Sydney;0;E;35;17;64;1015.1;5;25.5
22.11.2016;Sydney;0;NE;46;24;54;1012.1;3;26.2
23.11.2016;Sydney;0;SE;44;24;72;NA;8;22.5
24.11.2016;Sydney;5.4;SSE;52;26;39;1011.8;1;21.8
25.11.2016;Sydney;0;ESE;37;22;46;1012.5;2;23.4
26.11.2016;Sydney;0;NE;46;24;53;1013.7;1;23.9
27.11.2016;Sydney;0;SE;35;22;66;1016.9;7;21.6
28.11.2016;Sydney;0;NE;37;28;63;1010.4;1;25.5
29.11.2016;Sydney;0;SE;44;20;57;1010.8;6;24.1
30.11.2016;Sydney;0;NE;50;31;57;1008.8;2;24.2
01.12.2016;Sydney;0;ENE;37;19;51;1005.3;7;25.4
02.12.2016;Sydney;0.2;SSW;57;17;24;1007.7;5;30.9
03.12.2016;Sydney;0;S;41;19;55;1015;5;23.8
04.12.2016;Sydney;0;NE;39;26;60;1013.1;7;25.1
05.12.2016;Sydney;0.4;SSW;59;17;65;1005.9;7;27.1
06.12.2016;Sydney;3.2;S;33;7;83;1010.6;8;22.2
07.12.2016;Sydney;7.8;SSW;37;24;56;1014.4;4;24.4
08.12.2016;Sydney;0.2;NNE;56;26;61;999.4;2;26.9
09.12.2016;Sydney;0.4;W;72;31;14;1009.9;1;26.4
10.12.2016;Sydney;0;E;39;26;52;1020.5;2;22.1
11.12.2016;Sydney;0;E;41;28;56;1020.4;1;24.3
12.12.2016;Sydney;0;NE;52;19;53;1018.1;1;25.5
13.12.2016;Sydney;0;NNE;44;15;36;1011.1;5;31.1
14.12.2016;Sydney;0;WSW;57;33;16;1007;7;34.1
15.12.2016;Sydney;8.2;SSE;46;15;81;1017.4;8;17.7
16.12.2016;Sydney;32.6;ESE;30;4;86;1009.3;8;20.2
17.12.2016;Sydney;10.4;S;70;19;27;1005.2;4;32.4
18.12.2016;Sydney;0;SSE;57;22;55;1020;8;19.9
19.12.2016;Sydney;0;NE;44;24;47;1017.5;3;21.4
20.12.2016;Sydney;0;SSW;48;20;52;1005.3;3;26.9
21.12.2016;Sydney;0;S;52;28;50;1012.2;2;25
22.12.2016;Sydney;0;ENE;35;20;52;1018.1;5;23
23.12.2016;Sydney;0;ENE;48;28;56;1016.6;2;23.8
24.12.2016;Sydney;0;NNW;44;20;55;1013.8;7;26.3
25.12.2016;Sydney;1.6;NE;48;26;55;1015.5;3;26.8
26.12.2016;Sydney;0;NE;52;30;51;1011.4;1;27.9
27.12.2016;Sydney;0;NE;43;19;60;1013.3;7;27.5
28.12.2016;Sydney;0;NNE;61;24;48;1009.7;6;27.5
29.12.2016;Sydney;0;E;28;22;30;1004.4;6;31.8
30.12.2016;Sydney;0;NNE;30;20;34;1001.7;7;32.1
31.12.2016;Sydney;0;SE;37;24;62;1003.4;7;26.4
01.01.2017;Sydney;0;E;24;19;70;1005.5;8;24.9
02.01.2017;Sydney;0.4;S;56;28;54;1011.8;5;24.8
03.01.2017;Sydney;2.6;SSE;48;19;60;1018.3;7;25.4
04.01.2017;Sydney;1.2;ESE;31;22;45;1020;7;23.7
05.01.2017;Sydney;5;ENE;30;20;69;1017.2;7;22.6
06.01.2017;Sydney;8.8;E;35;22;57;1017.5;6;25.3
07.01.2017;Sydney;4.4;NE;43;28;57;1015;3;25.2
08.01.2017;Sydney;0;NE;54;20;52;1010;6;27.5
09.01.2017;Sydney;0;ENE;31;20;57;1009.2;2;26.7
10.01.2017;Sydney;0.4;E;31;17;49;1008.1;4;30.5
11.01.2017;Sydney;0;SSE;63;20;47;1003.4;7;31.4
12.01.2017;Sydney;0;E;31;20;52;1010.7;2;26.8
13.01.2017;Sydney;0;SSW;52;30;57;1001.3;1;29
14.01.2017;Sydney;0;ESE;35;22;52;1003.2;1;29.2
15.01.2017;Sydney;0;ESE;33;22;57;1015.7;7;25.5
16.01.2017;Sydney;0;NE;52;28;57;1013.9;0;26.3
17.01.2017;Sydney;0;NNE;50;11;44;1008.3;2;32.6
18.01.2017;Sydney;0;SSE;59;31;52;1006.8;2;30.1
19.01.2017;Sydney;0;ENE;41;19;53;1013.7;8;22.7
20.01.2017;Sydney;0;SSW;65;28;68;994.3;7;28.3
21.01.2017;Sydney;7.8;SSE;48;20;42;1012.2;1;26.6
22.01.2017;Sydney;0;ENE;39;22;50;1015.8;4;26
23.01.2017;Sydney;0;NE;56;20;51;1010.1;1;28.6
24.01.2017;Sydney;0;SSW;69;20;33;1008.4;7;35
25.01.2017;Sydney;17.8;SSE;35;11;62;1018;8;23.3
26.01.2017;Sydney;0;SSE;31;13;64;1014.9;6;24.9
27.01.2017;Sydney;0;S;31;15;57;1016.9;4;25.7
28.01.2017;Sydney;0;NE;48;17;59;1012.2;1;28.1
29.01.2017;Sydney;0;S;31;19;56;1015.4;6;28.9
